INT_ID^CITY_ID^PATH_INDEX^ROUTE_INDEX^ROUTE_IN_INDEX^ROUTE_RATE^RELATED_TRAPH_ID^ROUTE_DESCRIPTION^RELATED_PATH_ID^WORK_STATE^PATH_TYPE^A_SITE^Z_SITE^A_SITE_NAME^Z_SITE_NAME^A_TRANSNE_ID^A_TRANSNE^A_TRANSPORT_ID^A_TRANSVIRTUALPORT_ID^RELATED_A_TRANSCTP^Z_TRANSNE_ID^Z_TRANSNE^Z_TRANSPORT_ID^Z_TRANSVIRTUALPORT_ID^RELATED_Z_TRANSCTP^AVLANID^ZVLANID^MSTP_EXTS^A_MAC^A_MP^Z_MAC^Z_MP^ZH_LABEL^REMARK^STATEFLAG^TIME_STAMP^CREATOR^CREAT_TIME^MODIFY_TIME^MODIFIER
1287^^1^1^0^^68784198^昆明高新(234-昆明高新3扩展3-14-PQ1-31)《YN-T2000-3-S-231-昆明高新3链-3/155M6/2M31》昆明高新《YN-T2000-3-S-西南环-第2波/B155M6/2M31》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M3/2M31》(253-临沧扩展2-4-PQ1-31)临沧移动枢纽楼^76268702^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55874860^^^53936504^253-临沧扩展2^55890772^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:27:24^2011-09-25 15:27:24^
1288^^1^1^0^^68784199^昆明高新(234-昆明高新3扩展3-14-PQ1-32)《YN-T2000-3-S-231-昆明高新3链-3/155M6/2M32》昆明高新《YN-T2000-3-S-西南环-第2波/B155M6/2M32》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M3/2M32》(253-临沧扩展2-4-PQ1-32)临沧移动枢纽楼^76268703^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55874855^^^53936504^253-临沧扩展2^55890567^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:27:57^2011-09-25 15:27:57^
1289^^1^1^0^^68784200^昆明高新(234-昆明高新3扩展3-14-PQ1-33)《YN-T2000-3-S-231-昆明高新3链-3/155M6/2M33》昆明高新《YN-T2000-3-S-西南环-第2波/B155M6/2M33》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M3/2M33》(253-临沧扩展2-4-PQ1-33)临沧移动枢纽楼^76265207^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55874850^^^53936504^253-临沧扩展2^55890785^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:28:02^2011-09-25 15:28:02^
1290^^1^1^0^^68784201^昆明高新(234-昆明高新3扩展3-14-PQ1-34)《YN-T2000-3-S-231-昆明高新3链-3/155M6/2M34》昆明高新《YN-T2000-3-S-西南环-第2波/B155M6/2M34》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M3/2M34》(253-临沧扩展2-4-PQ1-34)临沧移动枢纽楼^76268704^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55874844^^^53936504^253-临沧扩展2^55890799^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:29:51^2011-09-25 15:29:51^
1291^^1^1^0^^68784260^昆明高新(234-昆明高新3扩展3-14-PQ1-35)《YN-T2000-3-S-231-昆明高新3链-3/155M6/2M35》昆明高新《YN-T2000-3-S-西南环-第2波/B155M6/2M35》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M3/2M35》(253-临沧扩展2-4-PQ1-35)临沧移动枢纽楼^76268775^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55874839^^^53936504^253-临沧扩展2^55890594^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:28:41^2011-09-25 15:28:41^
1292^^1^1^0^^68784261^昆明高新(234-昆明高新3扩展3-14-PQ1-36)《YN-T2000-3-S-231-昆明高新3链-3/155M6/2M36》昆明高新《YN-T2000-3-S-西南环-第2波/B155M6/2M36》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M3/2M36》(253-临沧扩展2-4-PQ1-36)临沧移动枢纽楼^76268776^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55874829^^^53936504^253-临沧扩展2^55890813^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:28:45^2011-09-25 15:28:45^
1293^^1^1^0^^68784262^昆明高新(234-昆明高新3扩展3-14-PQ1-51)(253-临沧扩展2-4-PQ1-51)临沧移动枢纽楼^76268639^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55871058^^^53936504^253-临沧扩展2^55889944^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:07:58^2011-02-22 15:07:58^
1294^^1^1^0^^68784323^昆明高新(234-昆明高新3扩展3-15-PQ1-23)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M23》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M23》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M23》(253-临沧扩展2-5-PQ1-23)临沧移动枢纽楼^76268725^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869121^^^53936504^253-临沧扩展2^55891452^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:30:25^2011-09-25 15:30:25^
1295^^1^1^0^^68784126^昆明高新(234-昆明高新3扩展3-15-PQ1-28)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M28》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M28》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M28》(253-临沧扩展2-5-PQ1-28)临沧移动枢纽楼^76268730^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55872476^^^53936504^253-临沧扩展2^55891517^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:35:43^2011-09-25 15:35:43^
1296^^1^1^0^^68784310^昆明高新(234-昆明高新3扩展3-15-PQ1-25)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M25》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M25》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M25》(253-临沧扩展2-5-PQ1-25)临沧移动枢纽楼^76268727^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55872498^^^53936504^253-临沧扩展2^55864152^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:35:20^2011-09-25 15:35:20^
1297^^1^1^0^^68784324^昆明高新(234-昆明高新3扩展3-15-PQ1-27)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M27》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M27》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M27》(253-临沧扩展2-5-PQ1-27)临沧移动枢纽楼^76268729^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55872478^^^53936504^253-临沧扩展2^55891513^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:35:39^2011-09-25 15:35:39^
1298^^1^1^0^^68784127^昆明高新(234-昆明高新3扩展3-15-PQ1-24)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M24》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M24》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M24》(253-临沧扩展2-5-PQ1-24)临沧移动枢纽楼^76268726^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869322^^^53936504^253-临沧扩展2^55891655^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:33:28^2011-09-25 15:33:27^
1300^^1^1^0^^68784263^昆明高新(234-昆明高新3扩展3-15-PQ1-30)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M30》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M30》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M30》(253-临沧扩展2-5-PQ1-30)临沧移动枢纽楼^76262681^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869173^^^53936504^253-临沧扩展2^55888181^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:37:08^2011-09-25 15:37:07^
1301^^1^1^0^^68784309^昆明高新(234-昆明高新3扩展3-15-PQ1-26)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M26》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M26》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M26》(253-临沧扩展2-5-PQ1-26)临沧移动枢纽楼^76268728^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55872504^^^53936504^253-临沧扩展2^55891298^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:32:25^2011-09-25 15:32:25^
1302^^1^1^0^^68784140^昆明高新(234-昆明高新3扩展3-15-PQ1-31)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M31》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M31》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M31》(253-临沧扩展2-5-PQ1-31)临沧移动枢纽楼^76262752^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869366^^^53936504^253-临沧扩展2^55887986^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:38:49^2011-09-25 15:38:49^
1303^^1^1^0^^68784203^昆明高新(234-昆明高新3扩展3-15-PQ1-32)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M32》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M32》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M32》(253-临沧扩展2-5-PQ1-32)临沧移动枢纽楼^76262753^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869378^^^53936504^253-临沧扩展2^55888186^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:37:28^2011-09-25 15:37:28^
1304^^1^1^0^^68784204^昆明高新(234-昆明高新3扩展3-15-PQ1-33)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M33》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M33》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M33》(253-临沧扩展2-5-PQ1-33)临沧移动枢纽楼^76262754^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869375^^^53936504^253-临沧扩展2^55891531^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:39:12^2011-09-25 15:39:12^
1305^^1^1^0^^68784205^昆明高新(234-昆明高新3扩展3-15-PQ1-34)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M34》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M34》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M34》(253-临沧扩展2-5-PQ1-34)临沧移动枢纽楼^76262755^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869160^^^53936504^253-临沧扩展2^55891526^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:37:16^2011-09-25 15:37:16^
1306^^1^1^0^^68784248^昆明高新(234-昆明高新3扩展3-15-PQ1-35)《YN-T2000-3-S-231-昆明高新3链-3/155M7/2M35》昆明高新《YN-T2000-3-S-西南环-第2波/B155M7/2M35》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M4/2M35》(253-临沧扩展2-5-PQ1-35)临沧移动枢纽楼^76262684^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55869354^^^53936504^253-临沧扩展2^55891544^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:37:55^2011-09-25 15:37:55^
1307^^1^1^0^^68784299^昆明高新(234-昆明高新3扩展3-15-PQ1-60)(253-临沧扩展2-5-PQ1-60)临沧移动枢纽楼^76262685^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55872869^^^53936504^253-临沧扩展2^55891930^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:09:20^2011-02-22 15:09:20^
1308^^1^1^0^^68784311^昆明高新(234-昆明高新3扩展3-16-PQ1-17)(253-临沧扩展2-13-PQ1-17)临沧移动枢纽楼^76262775^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55872195^^^53936504^253-临沧扩展2^55892594^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:10:19^2011-02-22 15:10:19^
1309^^1^1^0^^68784312^昆明高新(234-昆明高新3扩展3-16-PQ1-26)(253-临沧扩展2-13-PQ1-26)临沧移动枢纽楼^76262708^1^1^1861^1866^五华区昆明高新^临翔区临沧移动枢纽楼^53936506^234-昆明高新3扩展3^55868703^^^53936504^253-临沧扩展2^55892424^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:10:22^2011-02-22 15:10:21^
1310^^1^1^0^^68784313^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-07)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M7》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M7》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M7》(253-临沧扩展2-14-PQ1-07)临沧移动枢纽楼^76265094^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55869846^^^53936504^253-临沧扩展2^55892384^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-25 15:48:41^2011-09-25 15:48:41^
1311^^1^1^0^^68784360^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-32)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M32》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M32》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M32》(253-临沧扩展2-14-PQ1-32)临沧移动枢纽楼^76266342^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55864109^^^53936504^253-临沧扩展2^55863744^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-28 08:54:16^2011-09-28 08:54:16^
1312^^1^1^0^^68784361^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-37)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M37》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M37》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M37》(253-临沧扩展2-14-PQ1-37)临沧移动枢纽楼^76266344^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55881194^^^53936504^253-临沧扩展2^55863702^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-28 09:26:15^2011-09-28 09:26:15^
1313^^1^1^0^^68784177^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-34)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M34》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M34》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M34》(253-临沧扩展2-14-PQ1-34)临沧移动枢纽楼^76262777^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55864106^^^53936504^253-临沧扩展2^55880872^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-28 08:55:45^2011-09-28 08:55:45^
1314^^1^1^0^^68784176^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-33)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M33》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M33》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M33》(253-临沧扩展2-14-PQ1-33)临沧移动枢纽楼^76262776^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55864105^^^53936504^253-临沧扩展2^55880867^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-28 08:54:55^2011-09-28 08:54:55^
1315^^1^1^0^^68784128^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-35)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M35》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M35》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M35》(253-临沧扩展2-14-PQ1-35)临沧移动枢纽楼^76266343^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55881190^^^53936504^253-临沧扩展2^55880877^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-28 09:24:30^2011-09-28 09:24:30^
1316^^1^1^0^^68784129^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-36)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M36》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M36》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M36》(253-临沧扩展2-14-PQ1-36)临沧移动枢纽楼^76266269^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55881188^^^53936504^253-临沧扩展2^55863697^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-28 09:25:38^2011-09-28 09:25:38^
1317^^1^1^0^^68784178^昆明枢纽楼(266-昆明枢纽楼3扩展3-3-PQ1-38)《YN-T2000-3-S-263-昆明枢纽楼3链-3/155M2/2M38》昆明枢纽楼《YN-T2000-3-S-西南环-第2波/B155M9/2M38》临沧移动枢纽楼《YN-T2000-3-S-251-临沧链-2/155M6/2M38》(253-临沧扩展2-14-PQ1-38)临沧移动枢纽楼^76262778^1^1^1862^1866^五华区昆明枢纽楼^临翔区临沧移动枢纽楼^53936665^266-昆明枢纽楼3扩展3^55881192^^^53936504^253-临沧扩展2^55863706^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-09-28 08:56:02^2011-09-28 08:56:02^
1319^^1^1^0^^68784275^昆明高新(233-昆明高新3扩展2-4-PQ1-07)(250-怒江扩展1-2-PQ1-07)怒江移动大楼^76265208^1^1^1861^1874^五华区昆明高新^泸水县怒江移动大楼^53936654^233-昆明高新3扩展2^55876401^^^53936735^250-怒江扩展1^55864765^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-03-02 16:59:08^2011-03-02 16:59:08^
1320^^1^1^0^^68784334^昆明高新(233-昆明高新3扩展2-4-PQ1-23)(250-怒江扩展1-2-PQ1-23)怒江移动大楼^76262759^1^1^1861^1874^五华区昆明高新^泸水县怒江移动大楼^53936654^233-昆明高新3扩展2^55873194^^^53936735^250-怒江扩展1^55881777^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:12:51^2011-02-22 15:12:50^
1322^^1^1^0^^68784336^昆明高新(233-昆明高新3扩展2-4-PQ1-25)(250-怒江扩展1-2-PQ1-25)怒江移动大楼^76262828^1^1^1861^1874^五华区昆明高新^泸水县怒江移动大楼^53936654^233-昆明高新3扩展2^55873174^^^53936735^250-怒江扩展1^55881775^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:12:57^2011-02-22 15:12:56^
1323^^1^1^0^^68784337^昆明高新(233-昆明高新3扩展2-4-PQ1-41)(250-怒江扩展1-2-PQ1-41)怒江移动大楼^76262841^1^1^1861^1874^五华区昆明高新^泸水县怒江移动大楼^53936654^233-昆明高新3扩展2^55872969^^^53936735^250-怒江扩展1^55881760^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:27^2011-02-22 15:13:26^
1324^^1^1^0^^68784152^昆明高新(233-昆明高新3扩展2-4-PQ1-34)(250-怒江扩展1-2-PQ1-34)怒江移动大楼^76262838^1^1^1861^1874^五华区昆明高新^泸水县怒江移动大楼^53936654^233-昆明高新3扩展2^55876570^^^53936735^250-怒江扩展1^55864388^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:24^2011-02-22 15:13:23^
1325^^1^1^0^^68784153^昆明高新(233-昆明高新3扩展2-4-PQ1-42)(250-怒江扩展1-2-PQ1-42)怒江移动大楼^76262842^1^1^1861^1874^五华区昆明高新^泸水县怒江移动大楼^53936654^233-昆明高新3扩展2^55872974^^^53936735^250-怒江扩展1^55881759^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:29^2011-02-22 15:13:29^
1327^^1^1^0^^68784155^昆明高新(233-昆明高新3扩展2-4-PQ1-45)(250-怒江扩展1-2-PQ1-45)怒江移动大楼^76262844^1^1^1861^1874^五华区昆明高新^泸水县怒江移动大楼^53936654^233-昆明高新3扩展2^55872998^^^53936735^250-怒江扩展1^55881738^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:36^2011-02-22 15:13:36^
1329^^1^1^0^^68784215^昆明枢纽楼(265-昆明枢纽楼3扩展2-16-PQ1-26)(250-怒江扩展1-4-PQ1-26)怒江移动大楼^76262846^1^1^1862^1874^五华区昆明枢纽楼^泸水县怒江移动大楼^53936743^265-昆明枢纽楼3扩展2^55879773^^^53936735^250-怒江扩展1^55881601^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:42^2011-02-22 15:13:42^
1330^^1^1^0^^68784216^昆明枢纽楼(265-昆明枢纽楼3扩展2-16-PQ1-27)(250-怒江扩展1-4-PQ1-27)怒江移动大楼^76262847^1^1^1862^1874^五华区昆明枢纽楼^泸水县怒江移动大楼^53936743^265-昆明枢纽楼3扩展2^55879771^^^53936735^250-怒江扩展1^55881603^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:45^2011-02-22 15:13:45^
1331^^1^1^0^^68784217^昆明枢纽楼(265-昆明枢纽楼3扩展2-16-PQ1-28)(250-怒江扩展1-4-PQ1-28)怒江移动大楼^76262848^1^1^1862^1874^五华区昆明枢纽楼^泸水县怒江移动大楼^53936743^265-昆明枢纽楼3扩展2^55879792^^^53936735^250-怒江扩展1^55881605^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:48^2011-02-22 15:13:48^
1332^^1^1^0^^68784276^昆明枢纽楼(265-昆明枢纽楼3扩展2-16-PQ1-29)(250-怒江扩展1-4-PQ1-29)怒江移动大楼^76262780^1^1^1862^1874^五华区昆明枢纽楼^泸水县怒江移动大楼^53936743^265-昆明枢纽楼3扩展2^55879584^^^53936735^250-怒江扩展1^55864571^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:51^2011-02-22 15:13:51^
1333^^1^1^0^^68784277^昆明枢纽楼(265-昆明枢纽楼3扩展2-16-PQ1-33)(250-怒江扩展1-4-PQ1-33)怒江移动大楼^76262849^1^1^1862^1874^五华区昆明枢纽楼^泸水县怒江移动大楼^53936743^265-昆明枢纽楼3扩展2^55870114^^^53936735^250-怒江扩展1^55881937^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:54^2011-02-22 15:13:54^
1334^^1^1^0^^68784278^昆明枢纽楼(265-昆明枢纽楼3扩展2-16-PQ1-34)(250-怒江扩展1-4-PQ1-34)怒江移动大楼^76262850^1^1^1862^1874^五华区昆明枢纽楼^泸水县怒江移动大楼^53936743^265-昆明枢纽楼3扩展2^55870112^^^53936735^250-怒江扩展1^55864603^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:13:57^2011-02-22 15:13:57^
1335^^1^1^0^^68784325^昆明枢纽楼(265-昆明枢纽楼3扩展2-16-PQ1-35)(250-怒江扩展1-4-PQ1-35)怒江移动大楼^76262851^1^1^1862^1874^五华区昆明枢纽楼^泸水县怒江移动大楼^53936743^265-昆明枢纽楼3扩展2^55870125^^^53936735^250-怒江扩展1^55881934^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:14:00^2011-02-22 15:14:00^
1336^^1^1^0^^68784326^昆明高新(232-昆明高新3扩展1-5-PQ1-28)(255-思茅扩展1-3-PQ1-28)普洱移动大楼^76262965^1^1^1861^1875^五华区昆明高新^思茅区普洱移动大楼^53936706^232-昆明高新3扩展1^55878398^^^53936739^255-思茅扩展1^55893036^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:19:02^2011-02-22 15:19:02^
1337^^1^1^0^^68784338^昆明高新(232-昆明高新3扩展1-5-PQ1-29)(255-思茅扩展1-3-PQ1-29)普洱移动大楼^76262966^1^1^1861^1875^五华区昆明高新^思茅区普洱移动大楼^53936706^232-昆明高新3扩展1^55875343^^^53936739^255-思茅扩展1^55893043^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:19:05^2011-02-22 15:19:05^
1338^^1^1^0^^68784339^昆明高新(232-昆明高新3扩展1-5-PQ1-30)(255-思茅扩展1-3-PQ1-30)普洱移动大楼^76262895^1^1^1861^1875^五华区昆明高新^思茅区普洱移动大楼^53936706^232-昆明高新3扩展1^55875206^^^53936739^255-思茅扩展1^55893029^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:19:08^2011-02-22 15:19:08^
1339^^1^1^0^^68784141^昆明枢纽楼(264-昆明枢纽楼3扩展1-5-PQ1-53)(256-思茅扩展2-5-PQ1-53)普洱移动大楼^76262896^1^1^1862^1875^五华区昆明枢纽楼^思茅区普洱移动大楼^53936772^264-昆明枢纽楼3扩展1^55869286^^^53936672^256-思茅扩展2^55891325^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:19:12^2011-02-22 15:19:12^
1340^^1^1^0^^68784142^昆明枢纽楼(264-昆明枢纽楼3扩展1-5-PQ1-54)(256-思茅扩展2-5-PQ1-54)普洱移动大楼^76262897^1^1^1862^1875^五华区昆明枢纽楼^思茅区普洱移动大楼^53936772^264-昆明枢纽楼3扩展1^55869288^^^53936672^256-思茅扩展2^55891540^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:19:15^2011-02-22 15:19:15^
1341^^1^1^0^^68784314^昆明文庙(287-昆明文庙长长扩展1-5-PQ1-02)(255-思茅扩展1-4-PQ1-02)普洱移动大楼^76269071^1^1^1864^1875^五华区昆明文庙^思茅区普洱移动大楼^53936518^287-昆明文庙长长扩展1^55887198^^^53936739^255-思茅扩展1^55888199^^^^^^^^^^^^0^2014-06-18 00:37:56^^2011-02-22 15:26:32^2011-02-22 15:26:32^
